#  Table WFC3.IR.G102.1st.sens.2.fits[1]  Tue 03:24:08 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 3165          10614.     9.618284E15     9.618282E13
 3166          10615.     9.621302E15     9.621301E13
 3167          10616.     9.624397E15     9.624395E13
 3168          10617.     9.627564E15     9.627563E13
 3169          10618.     9.630807E15     9.630805E13
 3170          10619.     9.634124E15     9.634122E13
 3171          10620.     9.637516E15     9.637514E13
 3172          10621.     9.640980E15     9.640978E13
 3173          10622.     9.644519E15     9.644517E13
 3174          10623.     9.648133E15     9.648131E13
 3175          10624.     9.651820E15     9.651818E13
 3176          10625.     9.655583E15     9.655581E13
 3177          10626.     9.659418E15     9.659416E13
 3178          10627.     9.663330E15     9.663327E13
 3179          10628.     9.667314E15     9.667312E13
 3180          10629.     9.671373E15     9.671371E13
 3181          10630.     9.675507E15     9.675505E13
 3182          10631.     9.679714E15     9.679712E13
 3183          10632.     9.683633E15     9.683631E13
 3184          10633.     9.687597E15     9.687595E13
 3185          10634.     9.691606E15     9.691604E13
 3186          10635.     9.695660E15     9.695658E13
 3187          10636.     9.699761E15     9.699758E13
 3188          10637.     9.703904E15     9.703902E13
 3189          10638.     9.708094E15     9.708092E13
 3190          10639.     9.712330E15     9.712328E13
 3191          10640.     9.716610E15     9.716608E13
 3192          10641.     9.720937E15     9.720935E13
 3193          10642.     9.725307E15     9.725305E13
 3194          10643.     9.729722E15     9.729720E13
 3195          10644.     9.734185E15     9.734184E13
 3196          10645.     9.738691E15     9.738690E13
 3197          10646.     9.743242E15     9.743241E13
 3198          10647.     9.747840E15     9.747838E13
 3199          10648.     9.752481E15     9.752480E13
 3200          10649.     9.757169E15     9.757168E13
 3201          10650.     9.761900E15     9.761899E13
 3202          10651.     9.766679E15     9.766678E13
 3203          10652.     9.771503E15     9.771502E13
 3204          10653.     9.776370E15     9.776369E13
 3205          10654.     9.781284E15     9.781283E13
 3206          10655.     9.786242E15     9.786241E13
 3207          10656.     9.790394E15     9.790393E13
 3208          10657.     9.794527E15     9.794527E13
 3209          10658.     9.798635E15     9.798635E13
 3210          10659.     9.802720E15     9.802719E13
 3211          10660.     9.806783E15     9.806783E13
 3212          10661.     9.810822E15     9.810822E13
 3213          10662.     9.814838E15     9.814838E13
 3214          10663.     9.818832E15     9.818833E13
 3215          10664.     9.822803E15     9.822803E13
 3216          10665.     9.826750E15     9.826752E13
 3217          10666.     9.830675E15     9.830677E13
 3218          10667.     9.834579E15     9.834580E13
 3219          10668.     9.838460E15     9.838461E13
 3220          10669.     9.842316E15     9.842318E13
 3221          10670.     9.846150E15     9.846153E13
 3222          10671.     9.849962E15     9.849965E13
 3223          10672.     9.853750E15     9.853753E13
 3224          10673.     9.857516E15     9.857520E13
 3225          10674.     9.861259E15     9.861263E13
 3226          10675.     9.864979E15     9.864983E13
 3227          10676.     9.868677E15     9.868681E13
 3228          10677.     9.872351E15     9.872354E13
 3229          10678.     9.876002E15     9.876007E13
 3230          10679.     9.879632E15     9.879636E13
 3231          10680.     9.882637E15     9.882917E13
 3232          10681.     9.885574E15     9.886130E13
 3233          10682.     9.888438E15     9.889270E13
 3234          10683.     9.891232E15     9.892340E13
 3235          10684.     9.893956E15     9.895340E13
 3236          10685.     9.896609E15     9.898268E13
 3237          10686.     9.899190E15     9.901127E13
 3238          10687.     9.901701E15     9.903914E13
 3239          10688.     9.904141E15     9.906631E13
 3240          10689.     9.906511E15     9.909277E13
 3241          10690.     9.908810E15     9.911853E13
 3242          10691.     9.911036E15     9.914357E13
 3243          10692.     9.913194E15     9.916791E13
 3244          10693.     9.915280E15     9.919154E13
 3245          10694.     9.917296E15     9.921449E13
 3246          10695.     9.919240E15     9.923670E13
 3247          10696.     9.921114E15     9.925820E13
 3248          10697.     9.922917E15     9.927902E13
 3249          10698.     9.924649E15     9.929912E13
 3250          10699.     9.926312E15     9.931851E13
 3251          10700.     9.927902E15     9.933719E13
 3252          10701.     9.929422E15     9.935517E13
 3253          10702.     9.930872E15     9.937245E13
 3254          10703.     9.932249E15     9.938900E13
 3255          10704.     9.933672E15     9.940438E13
 3256          10705.     9.935035E15     9.941916E13
 3257          10706.     9.936336E15     9.943332E13
 3258          10707.     9.937574E15     9.944686E13
 3259          10708.     9.938752E15     9.945980E13
 3260          10709.     9.939866E15     9.947209E13
 3261          10710.     9.940921E15     9.948379E13
 3262          10711.     9.941913E15     9.949486E13
 3263          10712.     9.942844E15     9.950532E13
 3264          10713.     9.943714E15     9.951517E13
 3265          10714.     9.944522E15     9.952442E13
 3266          10715.     9.945270E15     9.953303E13
 3267          10716.     9.945953E15     9.954103E13
 3268          10717.     9.946577E15     9.954842E13
 3269          10718.     9.947140E15     9.955520E13
 3270          10719.     9.947640E15     9.956134E13
 3271          10720.     9.948078E15     9.956688E13
 3272          10721.     9.948456E15     9.957181E13
 3273          10722.     9.948773E15     9.957612E13
 3274          10723.     9.949028E15     9.957982E13
 3275          10724.     9.949219E15     9.958288E13
 3276          10725.     9.949352E15     9.958536E13
 3277          10726.     9.949422E15     9.958720E13
 3278          10727.     9.949429E15     9.958842E13
 3279          10728.     9.950178E15     9.959700E13
 3280          10729.     9.950928E15     9.960559E13
 3281          10730.     9.951683E15     9.961423E13
 3282          10731.     9.952439E15     9.962289E13
 3283          10732.     9.953196E15     9.963155E13
 3284          10733.     9.953958E15     9.964026E13
 3285          10734.     9.954723E15     9.964900E13
 3286          10735.     9.955488E15     9.965775E13
 3287          10736.     9.956256E15     9.966652E13
 3288          10737.     9.957029E15     9.967534E13
 3289          10738.     9.957803E15     9.968418E13
 3290          10739.     9.958581E15     9.969304E13
 3291          10740.     9.959359E15     9.970193E13
 3292          10741.     9.960142E15     9.971085E13
 3293          10742.     9.960927E15     9.971979E13
 3294          10743.     9.961714E15     9.972875E13
 3295          10744.     9.962504E15     9.973776E13
 3296          10745.     9.963297E15     9.974677E13
 3297          10746.     9.964091E15     9.975581E13
 3298          10747.     9.964889E15     9.976488E13
 3299          10748.     9.965690E15     9.977399E13
 3300          10749.     9.966493E15     9.978311E13
 3301          10750.     9.967298E15     9.979226E13
 3302          10751.     9.968106E15     9.980143E13
 3303          10752.     9.969044E15     9.981084E13
 3304          10753.     9.969998E15     9.982040E13
 3305          10754.     9.970964E15     9.983008E13
 3306          10755.     9.971941E15     9.983986E13
 3307          10756.     9.972933E15     9.984980E13
 3308          10757.     9.973937E15     9.985987E13
 3309          10758.     9.974954E15     9.987006E13
 3310          10759.     9.975984E15     9.988038E13
 3311          10760.     9.977026E15     9.989082E13
 3312          10761.     9.978082E15     9.990140E13
 3313          10762.     9.979151E15     9.991212E13
 3314          10763.     9.980233E15     9.992295E13
 3315          10764.     9.981327E15     9.993391E13
 3316          10765.     9.982435E15     9.994501E13
 3317          10766.     9.983555E15     9.995624E13
 3318          10767.     9.984688E15     9.996759E13
 3319          10768.     9.985835E15     9.997909E13
 3320          10769.     9.986994E15     9.999070E13
 3321          10770.     9.988165E15     1.000024E14
 3322          10771.     9.989351E15     1.000143E14
 3323          10772.     9.990549E15     1.000263E14
 3324          10773.     9.991759E15     1.000384E14
 3325          10774.     9.992982E15     1.000507E14
 3326          10775.     9.994219E15     1.000631E14
 3327          10776.     9.995134E15     1.000671E14
 3328          10777.     9.996034E15     1.000710E14
 3329          10778.     9.996921E15     1.000748E14
 3330          10779.     9.997795E15     1.000785E14
 3331          10780.     9.998654E15     1.000820E14
 3332          10781.     9.999499E15     1.000853E14
 3333          10782.     1.000033E16     1.000885E14
 3334          10783.     1.000115E16     1.000916E14
 3335          10784.     1.000195E16     1.000946E14
 3336          10785.     1.000274E16     1.000974E14
 3337          10786.     1.000352E16     1.001000E14
 3338          10787.     1.000428E16     1.001025E14
 3339          10788.     1.000503E16     1.001049E14
 3340          10789.     1.000576E16     1.001072E14
 3341          10790.     1.000648E16     1.001093E14
 3342          10791.     1.000719E16     1.001112E14
 3343          10792.     1.000788E16     1.001131E14
 3344          10793.     1.000856E16     1.001147E14
 3345          10794.     1.000922E16     1.001163E14
 3346          10795.     1.000987E16     1.001177E14
 3347          10796.     1.001051E16     1.001190E14
 3348          10797.     1.001113E16     1.001201E14
 3349          10798.     1.001174E16     1.001211E14
 3350          10799.     1.001234E16     1.001219E14
 3351          10800.     1.001310E16     1.001268E14
 3352          10801.     1.001385E16     1.001317E14
 3353          10802.     1.001461E16     1.001365E14
 3354          10803.     1.001536E16     1.001414E14
 3355          10804.     1.001612E16     1.001463E14
 3356          10805.     1.001688E16     1.001512E14
 3357          10806.     1.001763E16     1.001561E14
 3358          10807.     1.001839E16     1.001609E14
 3359          10808.     1.001915E16     1.001658E14
 3360          10809.     1.001990E16     1.001707E14
 3361          10810.     1.002066E16     1.001756E14
 3362          10811.     1.002141E16     1.001805E14
 3363          10812.     1.002217E16     1.001853E14
 3364          10813.     1.002293E16     1.001902E14
 3365          10814.     1.002368E16     1.001951E14
 3366          10815.     1.002444E16     1.002000E14
