#  Table WFC3.IR.G141.1st.sens.2.fits[1]  Tue 03:23:23 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 4481          14430.     1.570920E16     1.570452E14
 4482          14431.     1.570961E16     1.570500E14
 4483          14432.     1.571000E16     1.570547E14
 4484          14433.     1.571039E16     1.570593E14
 4485          14434.     1.571076E16     1.570638E14
 4486          14435.     1.571113E16     1.570682E14
 4487          14436.     1.571148E16     1.570725E14
 4488          14437.     1.571183E16     1.570767E14
 4489          14438.     1.571217E16     1.570808E14
 4490          14439.     1.571249E16     1.570848E14
 4491          14440.     1.571281E16     1.570887E14
 4492          14441.     1.571311E16     1.570926E14
 4493          14442.     1.571341E16     1.570963E14
 4494          14443.     1.571370E16     1.570999E14
 4495          14444.     1.571398E16     1.571034E14
 4496          14445.     1.571424E16     1.571069E14
 4497          14446.     1.571450E16     1.571102E14
 4498          14447.     1.571475E16     1.571134E14
 4499          14448.     1.571499E16     1.571165E14
 4500          14449.     1.571522E16     1.571196E14
 4501          14450.     1.571543E16     1.571225E14
 4502          14451.     1.571564E16     1.571253E14
 4503          14452.     1.571584E16     1.571281E14
 4504          14453.     1.571603E16     1.571307E14
 4505          14454.     1.571621E16     1.571333E14
 4506          14455.     1.571638E16     1.571357E14
 4507          14456.     1.571654E16     1.571381E14
 4508          14457.     1.571669E16     1.571403E14
 4509          14458.     1.571683E16     1.571425E14
 4510          14459.     1.571696E16     1.571445E14
 4511          14460.     1.571708E16     1.571465E14
 4512          14461.     1.571719E16     1.571483E14
 4513          14462.     1.571730E16     1.571501E14
 4514          14463.     1.571739E16     1.571517E14
 4515          14464.     1.571747E16     1.571533E14
 4516          14465.     1.571754E16     1.571548E14
 4517          14466.     1.571760E16     1.571562E14
 4518          14467.     1.571766E16     1.571575E14
 4519          14468.     1.571770E16     1.571586E14
 4520          14469.     1.571773E16     1.571597E14
 4521          14470.     1.571775E16     1.571607E14
 4522          14471.     1.571777E16     1.571616E14
 4523          14472.     1.571805E16     1.571632E14
 4524          14473.     1.571833E16     1.571648E14
 4525          14474.     1.571861E16     1.571664E14
 4526          14475.     1.571890E16     1.571680E14
 4527          14476.     1.571918E16     1.571697E14
 4528          14477.     1.571947E16     1.571714E14
 4529          14478.     1.571976E16     1.571731E14
 4530          14479.     1.572006E16     1.571748E14
 4531          14480.     1.572035E16     1.571765E14
 4532          14481.     1.572065E16     1.571783E14
 4533          14482.     1.572094E16     1.571801E14
 4534          14483.     1.572124E16     1.571819E14
 4535          14484.     1.572155E16     1.571837E14
 4536          14485.     1.572185E16     1.571855E14
 4537          14486.     1.572216E16     1.571873E14
 4538          14487.     1.572246E16     1.571892E14
 4539          14488.     1.572277E16     1.571911E14
 4540          14489.     1.572308E16     1.571930E14
 4541          14490.     1.572340E16     1.571949E14
 4542          14491.     1.572371E16     1.571969E14
 4543          14492.     1.572403E16     1.571988E14
 4544          14493.     1.572435E16     1.572008E14
 4545          14494.     1.572467E16     1.572028E14
 4546          14495.     1.572499E16     1.572048E14
 4547          14496.     1.572531E16     1.572068E14
 4548          14497.     1.572564E16     1.572089E14
 4549          14498.     1.572597E16     1.572110E14
 4550          14499.     1.572629E16     1.572130E14
 4551          14500.     1.572663E16     1.572151E14
 4552          14501.     1.572696E16     1.572173E14
 4553          14502.     1.572729E16     1.572194E14
 4554          14503.     1.572763E16     1.572216E14
 4555          14504.     1.572797E16     1.572238E14
 4556          14505.     1.572831E16     1.572259E14
 4557          14506.     1.572865E16     1.572282E14
 4558          14507.     1.572900E16     1.572304E14
 4559          14508.     1.572934E16     1.572327E14
 4560          14509.     1.572969E16     1.572349E14
 4561          14510.     1.573004E16     1.572372E14
 4562          14511.     1.573039E16     1.572395E14
 4563          14512.     1.573075E16     1.572419E14
 4564          14513.     1.573110E16     1.572442E14
 4565          14514.     1.573146E16     1.572466E14
 4566          14515.     1.573182E16     1.572489E14
 4567          14516.     1.573218E16     1.572514E14
 4568          14517.     1.573254E16     1.572538E14
 4569          14518.     1.573289E16     1.572568E14
 4570          14519.     1.573321E16     1.572606E14
 4571          14520.     1.573353E16     1.572643E14
 4572          14521.     1.573385E16     1.572680E14
 4573          14522.     1.573417E16     1.572718E14
 4574          14523.     1.573449E16     1.572755E14
 4575          14524.     1.573481E16     1.572793E14
 4576          14525.     1.573513E16     1.572830E14
 4577          14526.     1.573545E16     1.572867E14
 4578          14527.     1.573577E16     1.572905E14
 4579          14528.     1.573609E16     1.572942E14
 4580          14529.     1.573641E16     1.572979E14
 4581          14530.     1.573674E16     1.573017E14
 4582          14531.     1.573706E16     1.573054E14
 4583          14532.     1.573738E16     1.573091E14
 4584          14533.     1.573770E16     1.573129E14
 4585          14534.     1.573802E16     1.573166E14
 4586          14535.     1.573834E16     1.573204E14
 4587          14536.     1.573866E16     1.573241E14
 4588          14537.     1.573898E16     1.573278E14
 4589          14538.     1.573930E16     1.573316E14
 4590          14539.     1.573962E16     1.573353E14
 4591          14540.     1.573994E16     1.573390E14
 4592          14541.     1.574026E16     1.573428E14
 4593          14542.     1.574058E16     1.573465E14
 4594          14543.     1.574090E16     1.573502E14
 4595          14544.     1.574122E16     1.573539E14
 4596          14545.     1.574154E16     1.573577E14
 4597          14546.     1.574186E16     1.573614E14
 4598          14547.     1.574218E16     1.573652E14
 4599          14548.     1.574250E16     1.573689E14
 4600          14549.     1.574282E16     1.573726E14
 4601          14550.     1.574314E16     1.573763E14
 4602          14551.     1.574346E16     1.573801E14
 4603          14552.     1.574379E16     1.573838E14
 4604          14553.     1.574411E16     1.573875E14
 4605          14554.     1.574443E16     1.573913E14
 4606          14555.     1.574475E16     1.573950E14
 4607          14556.     1.574507E16     1.573987E14
 4608          14557.     1.574539E16     1.574025E14
 4609          14558.     1.574571E16     1.574062E14
 4610          14559.     1.574603E16     1.574099E14
 4611          14560.     1.574635E16     1.574136E14
 4612          14561.     1.574667E16     1.574174E14
 4613          14562.     1.574699E16     1.574211E14
 4614          14563.     1.574731E16     1.574248E14
 4615          14564.     1.574763E16     1.574286E14
 4616          14565.     1.574791E16     1.574607E14
 4617          14566.     1.574819E16     1.574928E14
 4618          14567.     1.574847E16     1.575249E14
 4619          14568.     1.574875E16     1.575570E14
 4620          14569.     1.574903E16     1.575891E14
 4621          14570.     1.574931E16     1.576212E14
 4622          14571.     1.574959E16     1.576532E14
 4623          14572.     1.574986E16     1.576853E14
 4624          14573.     1.575013E16     1.577173E14
 4625          14574.     1.575040E16     1.577493E14
 4626          14575.     1.575067E16     1.577813E14
 4627          14576.     1.575094E16     1.578133E14
 4628          14577.     1.575121E16     1.578452E14
 4629          14578.     1.575147E16     1.578772E14
 4630          14579.     1.575173E16     1.579092E14
 4631          14580.     1.575200E16     1.579411E14
 4632          14581.     1.575226E16     1.579730E14
 4633          14582.     1.575252E16     1.580049E14
 4634          14583.     1.575277E16     1.580367E14
 4635          14584.     1.575303E16     1.580686E14
 4636          14585.     1.575328E16     1.581005E14
 4637          14586.     1.575354E16     1.581323E14
 4638          14587.     1.575379E16     1.581642E14
 4639          14588.     1.575404E16     1.581960E14
 4640          14589.     1.575428E16     1.582278E14
 4641          14590.     1.575453E16     1.582596E14
 4642          14591.     1.575478E16     1.582913E14
 4643          14592.     1.575502E16     1.583231E14
 4644          14593.     1.575526E16     1.583548E14
 4645          14594.     1.575550E16     1.583865E14
 4646          14595.     1.575574E16     1.584183E14
 4647          14596.     1.575598E16     1.584500E14
 4648          14597.     1.575622E16     1.584817E14
 4649          14598.     1.575645E16     1.585133E14
 4650          14599.     1.575668E16     1.585450E14
 4651          14600.     1.575692E16     1.585766E14
 4652          14601.     1.575715E16     1.586082E14
 4653          14602.     1.575737E16     1.586399E14
 4654          14603.     1.575760E16     1.586714E14
 4655          14604.     1.575783E16     1.587030E14
 4656          14605.     1.575805E16     1.587346E14
 4657          14606.     1.575827E16     1.587662E14
 4658          14607.     1.575849E16     1.587977E14
 4659          14608.     1.575871E16     1.588292E14
 4660          14609.     1.575893E16     1.588607E14
 4661          14610.     1.575915E16     1.588922E14
 4662          14611.     1.575931E16     1.589114E14
 4663          14612.     1.575942E16     1.589181E14
 4664          14613.     1.575952E16     1.589248E14
 4665          14614.     1.575961E16     1.589315E14
 4666          14615.     1.575970E16     1.589381E14
 4667          14616.     1.575978E16     1.589446E14
 4668          14617.     1.575986E16     1.589510E14
 4669          14618.     1.575993E16     1.589574E14
 4670          14619.     1.575999E16     1.589638E14
 4671          14620.     1.576005E16     1.589701E14
 4672          14621.     1.576010E16     1.589763E14
 4673          14622.     1.576015E16     1.589825E14
 4674          14623.     1.576019E16     1.589886E14
 4675          14624.     1.576023E16     1.589946E14
 4676          14625.     1.576025E16     1.590006E14
 4677          14626.     1.576028E16     1.590065E14
 4678          14627.     1.576029E16     1.590124E14
 4679          14628.     1.576031E16     1.590182E14
 4680          14629.     1.576031E16     1.590239E14
 4681          14630.     1.576031E16     1.590296E14
 4682          14631.     1.576030E16     1.590352E14
